name,lon,lat,dist
Bacabal,-44.7815559641,-4.2315246298,#NAME?
Bacabeira,-44.3154229866,-2.9858247788,#NAME?
Bacuri,-45.1373489396,-1.7240463185,#NAME?
Bacurituba,-44.7357420062,-2.7108719765,#NAME?
Balsas,-46.0389926733,-7.5311699902,#NAME?
Barão de Grajaú,-43.0264526994,-6.7589552056,#NAME?
Barra do Corda,-45.2390110161,-5.5083395,#NAME?
Barreirinhas,-42.8278025132,-2.7500859488,#NAME?
Belágua,-43.5100616427,-3.1567722275,#NAME?
Bela Vista do Maranhão,-45.2482458782,-3.7377332499,#NAME?
Benedito Leite,-44.559856799,-7.2187997954,#NAME?
Bequimão,-44.7857301569,-2.4620629951,#NAME?
Bernardo do Mearim,-44.7643231035,-4.6302874908,#NAME?
Boa Vista do Gurupi,-46.2987100525,-1.7932961358,#NAME?
Bom Jardim,-45.6018893891,-3.5441609779,#NAME?
Bom Jesus das Selvas,-46.8532412231,-4.4899683531,#NAME?
Bom Lugar,-45.0311078563,-4.3755096015,#NAME?
Brejo,-42.7508478268,-3.679178,#NAME?
Brejo de Areia,-45.5820952718,-4.3306298975,#NAME?
Buriti,-42.9251061778,-3.9455715,#NAME?
Buriti Bravo,-43.8356215415,-5.8352881321,#NAME?
Buriticupu,-46.4514953191,-4.3259477263,#NAME?
Buritirana,-47.0172250932,-5.5889151417,#NAME?
Cachoeira Grande,-44.0596850158,-2.9319210391,#NAME?
Cajapió,-44.6733771646,-2.8828822032,#NAME?
Cajari,-45.007965335,-3.3238688309,#NAME?
Campestre do Maranhão,-47.3676328633,-6.1647166458,#NAME?
Cândido Mendes,-45.7372683656,-1.4538891085,#NAME?
Cantanhede,-44.3818161358,-3.6283643119,#NAME?
Capinzal do Norte,-44.330436252,-4.7212453888,#NAME?
Carolina,-47.4700918028,-7.3307830052,#NAME?
Carutapera,-46.0231508346,-1.200602,#NAME?
Caxias,-43.3585394285,-4.8616749902,#NAME?
Cedral,-44.5307895278,-1.9979159256,#NAME?
Central do Maranhão,-44.8318437025,-2.1913139076,#NAME?
Centro do Guilherme,-46.0399601132,-2.4569850818,#NAME?
Centro Novo do Maranhão,-46.128408955,-2.1442916986,#NAME?
Chapadinha,-43.3611207818,-3.74002452,#NAME?
Cidelândia,-47.7842327757,-5.1774210472,#NAME?
Codó,-43.886080235,-4.4513375001,#NAME?
Coelho Neto,-43.0140136155,-4.2547375001,#NAME?
Colinas,-44.2497802305,-6.0273655202,#NAME?
Conceição do Lago-Açu,-44.9030159052,-3.8411184579,#NAME?
Coroatá,-44.1255992015,-4.128976,#NAME?
Cururupu,-44.867761617,-1.8255207812,#NAME?
Davinópolis,-47.4049963875,-5.5344562161,#NAME?
Dom Pedro,-44.440009911,-5.0384476352,#NAME?
Duque Bacelar,-42.9441802036,-4.1478190971,#NAME?
Esperantinópolis,-44.886068699,-4.8703008975,#NAME?
Estreito,-47.4478829861,-6.5680849802,#NAME?
Feira Nova do Maranhão,-46.687355216,-6.9631355406,#NAME?
Fernando Falcão,-44.9107074022,-6.1549784629,#NAME?
Formosa da Serra Negra,-46.1863570069,-6.4353041056,#NAME?
Fortaleza dos Nogueiras,-46.185557542,-6.9659260875,#NAME?
Fortuna,-44.1606284272,-5.7362241325,#NAME?
Godofredo Viana,-45.7717548081,-1.4098001867,#NAME?
Gonçalves Dias,-44.3059065359,-5.1439555695,#NAME?
Governador Archer,-44.2757565261,-5.0253878239,#NAME?
Governador Edison Lobão,-47.368935839,-5.7474117385,#NAME?
Governador Eugênio Barros,-44.246962646,-5.3224910015,#NAME?
Governador Luiz Rocha,-44.0708873355,-5.4728646849,#NAME?
Governador Newton Bello,-45.674501797,-3.4297047199,#NAME?
Governador Nunes Freire,-45.8814811328,-2.13496236,#NAME?
Graça Aranha,-44.3357912599,-5.4048212131,#NAME?
Grajaú,-46.142395636,-5.8185484313,#NAME?
Guimarães,-44.5977464563,-2.1350771584,#NAME?
Humberto de Campos,-43.4650921443,-2.5912239723,#NAME?
Icatu,-44.0658484686,-2.7748278631,#NAME?
Igarapé do Meio,-45.1833277022,-3.6367085219,#NAME?
Igarapé Grande,-44.8674033459,-4.6608538062,#NAME?
Imperatriz,-47.4798108058,-5.5265240252,#NAME?
Itaipava do Grajaú,-45.7926825035,-5.1445822618,#NAME?
Itapecuru Mirim,-44.3542633904,-3.3990454801,#NAME?
Itinga do Maranhão,-47.5279099638,-4.4550039984,#NAME?
Jatobá,-44.2199147698,-5.8196669368,#NAME?
Jenipapo dos Vieiras,-45.6333791074,-5.3694249264,#NAME?
João Lisboa,-47.4050361498,-5.4536629416,#NAME?
Joselândia,-44.6991525645,-4.9726933289,#NAME?
Junco do Maranhão,-46.0707260732,-1.8746095975,#NAME?
Lago da Pedra,-45.1258913559,-4.564744515,#NAME?
Lago do Junco,-45.0513443921,-4.6076432177,#NAME?
Lago Verde,-44.937635232,-4.0387112953,#NAME?
Lagoa do Mato,-43.5275591166,-6.0452772966,#NAME?
Lago dos Rodrigues,-44.9764423256,-4.6123757769,#NAME?
Lagoa Grande do Maranhão,-45.3906142794,-4.9931237371,#NAME?
Lajeado Novo,-47.0324475171,-6.1916092267,#NAME?
Lima Campos,-44.4693403292,-4.5170459872,#NAME?
Loreto,-45.1392416375,-7.0944541654,#NAME?
Luís Domingues,-45.8953319921,-1.3254602444,#NAME?
Magalhães de Almeida,-42.2015066914,-3.3966676742,#NAME?
Maracaçumé,-45.9586390372,-2.0561645495,#NAME?
Marajá do Sena,-45.4572376526,-4.6203133241,#NAME?
Maranhãozinho,-45.8556114549,-2.2356169921,#NAME?
Mata Roma,-43.1203894236,-3.6190455099,#NAME?
Matinha,-45.0364289401,-3.09840003,#NAME?
Matões,-43.2012082829,-5.5224650194,#NAME?
Matões do Norte,-44.5502445069,-3.6275187802,#NAME?
Milagres do Maranhão,-42.6107528325,-3.5822066414,#NAME?
Mirador,-44.3626097939,-6.3775656954,#NAME?
Miranda do Norte,-44.5842756917,-3.5626447744,#NAME?
Mirinzal,-44.7857559865,-2.0642241916,#NAME?
Monção,-45.2475846706,-3.49393248,#NAME?
Montes Altos,-47.070439508,-5.8285625042,#NAME?
Morros,-44.0445445432,-2.8614789531,#NAME?
Nina Rodrigues,-43.9044847603,-3.4624642894,#NAME?
Nova Colinas,-46.2593252229,-7.1205660036,#NAME?
Nova Iorque,-44.0486267271,-6.7332033058,#NAME?
Nova Olinda do Maranhão,-45.7045360408,-2.7998865441,#NAME?
Olho d'Água das Cunhãs,-45.1195796205,-4.1372759298,#NAME?
Olinda Nova do Maranhão,-45.0032353745,-2.9974776154,#NAME?
Paço do Lumiar,-44.0986923548,-2.528063,#NAME?
Palmeirândia,-44.9044638923,-2.6477742783,#NAME?
Paraibano,-43.9857620488,-6.4318254141,#NAME?
Parnarama,-43.0904013535,-5.6844671764,#NAME?
Passagem Franca,-43.7817452259,-6.1739944256,#NAME?
Pastos Bons,-44.0886025134,-6.6040277321,#NAME?
Paulino Neves,-42.5454239809,-2.7182059898,#NAME?
Paulo Ramos,-45.2399800047,-4.4479567659,#NAME?
Pedreiras,-44.6037348763,-4.5693506881,#NAME?
Pedro do Rosário,-45.3464537341,-2.9681146727,#NAME?
Penalva,-45.1764616888,-3.2932333178,#NAME?
Peri Mirim,-44.8502907001,-2.5730546485,#NAME?
Peritoró,-44.3258535239,-4.3702251177,#NAME?
Pindaré-Mirim,-45.3468679178,-3.6055005749,#NAME?
Pinheiro,-45.0839266013,-2.5227405,#NAME?
Pio XII,-45.1699603887,-3.8875875301,#NAME?
Pirapemas,-44.2282808838,-3.7253290661,#NAME?
Poção de Pedras,-44.9515514003,-4.7500252112,#NAME?
Porto Franco,-47.3821649019,-6.3541818639,#NAME?
Porto Rico do Maranhão,-44.5837478896,-1.8572232148,#NAME?
Presidente Dutra,-44.4929188624,-5.2823742578,#NAME?
Presidente Juscelino,-44.0767794214,-2.9282292461,#NAME?
Presidente Médici,-45.8207086476,-2.3836640465,#NAME?
Presidente Sarney,-45.3713022606,-2.5955305599,#NAME?
Presidente Vargas,-44.0334018673,-3.4020115222,#NAME?
Primeira Cruz,-43.4424433047,-2.510583172,#NAME?
Raposa,-44.1025161642,-2.4150749026,#NAME?
Riachão,-46.6233501429,-7.3645650002,#NAME?
Ribamar Fiquene,-47.3834777871,-5.9338228588,#NAME?
Rosário,-44.2475185953,-2.941543035,#NAME?
Sambaíba,-45.344203198,-7.1383508975,#NAME?
Santa Filomena do Maranhão,-44.5637140401,-5.4997668067,#NAME?
Santa Helena,-45.3051611932,-2.2345325089,#NAME?
Santa Inês,-45.3782724523,-3.65857452,#NAME?
Santa Luzia,-45.6650117249,-3.968391465,#NAME?
Santa Luzia do Paruá,-45.7764615616,-2.5461614748,#NAME?
Santa Quitéria do Maranhão,-42.5628730097,-3.4984849951,#NAME?
Santa Rita,-44.3199480819,-3.1341167657,#NAME?
Santana do Maranhão,-42.4007677572,-3.1130683428,#NAME?
Santo Amaro do Maranhão,-43.2552849422,-2.502721199,#NAME?
Santo Antônio dos Lopes,-44.3614474338,-4.8738195756,#NAME?
São Benedito do Rio Preto,-43.5299918702,-3.3327660037,#NAME?
São Bento,-44.8283451799,-2.6970075,#NAME?
São Bernardo,-42.4230096609,-3.3654365101,#NAME?
São Domingos do Azeitão,-44.6504239103,-6.8044250098,#NAME?
São Domingos do Maranhão,-44.3928792569,-5.5656420002,#NAME?
São Félix de Balsas,-44.8114476615,-7.0846851542,#NAME?
São Francisco do Brejão,-47.3911373986,-5.1302007872,#NAME?
São Francisco do Maranhão,-42.8653217276,-6.2527979167,#NAME?
São João Batista,-44.8117618531,-2.9533329125,#NAME?
São João do Carú,-46.2549254827,-3.5608034069,#NAME?
São João do Paraíso,-47.0506104205,-6.4662222864,#NAME?
São João do Soter,-43.8181817951,-5.1157392644,#NAME?
São João dos Patos,-43.7029101658,-6.4982081521,#NAME?
São José de Ribamar,-44.0575481151,-2.55585852,#NAME?
São José dos Basílios,-44.5824465176,-5.0486872452,#NAME?
São Luís,-44.2979185642,-2.5318859851,#NAME?
São Luís Gonzaga do Maranhão,-44.6627084964,-4.3739184906,#NAME?
São Mateus do Maranhão,-44.4685628111,-4.0345505101,#NAME?
São Pedro da Água Branca,-48.4236235936,-5.0889109974,#NAME?
São Pedro dos Crentes,-46.5325803474,-6.8285556408,#NAME?
São Raimundo das Mangabeiras,-45.4848314302,-7.0269626572,#NAME?
São Raimundo do Doca Bezerra,-45.0841627903,-5.1031818449,#NAME?
São Roberto,-44.9919011593,-5.0173668824,#NAME?
São Vicente Ferrer,-44.8869045766,-2.8907310644,#NAME?
Satubinha,-45.2336295762,-4.0357354948,#NAME?
Senador Alexandre Costa,-44.0563015064,-5.2610765444,#NAME?
Senador La Rocque,-47.289191424,-5.4418324952,#NAME?
Serrano do Maranhão,-45.1146408497,-1.8526455417,#NAME?
Sítio Novo,-46.6949833407,-5.8706298913,#NAME?
Sucupira do Norte,-44.1886027052,-6.4782844476,#NAME?
Sucupira do Riachão,-43.5458533208,-6.4201084051,#NAME?
Tasso Fragoso,-45.7441235175,-8.4798310179,#NAME?
Timbiras,-43.9384339738,-4.253840505,#NAME?
Timon,-42.8337278989,-5.1006811101,#NAME?
Trizidela do Vale,-44.6106851966,-4.5701268566,#NAME?
Tufilândia,-45.6339164757,-3.6764041184,#NAME?
Tuntum,-44.6490121517,-5.24965554,#NAME?
Turiaçu,-45.3691524172,-1.6690220477,#NAME?
Turilândia,-45.306765312,-2.228833525,#NAME?
Tutóia,-42.2768472077,-2.7635501969,#NAME?
Urbano Santos,-43.4042484724,-3.2084094996,#NAME?
Vargem Grande,-43.9166644902,-3.5418960001,#NAME?
Viana,-45.0013066953,-3.2145625131,#NAME?
Vila Nova dos Martírios,-48.1389264826,-5.1835115192,#NAME?
Vitória do Mearim,-44.8695722406,-3.4820473645,#NAME?
Vitorino Freire,-45.2441851432,-4.2911865001,#NAME?
Zé Doca,-45.6576978606,-3.2754805,#NAME?
Acauã,-41.0836378172,-8.2207866629,#NAME?
Agricolândia,-42.6591831974,-5.7955019354,#NAME?
Água Branca,-42.63513086,-5.8932663379,#NAME?
Alagoinha do Piauí,-40.9346348169,-7.0081752801,#NAME?
Alegrete do Piauí,-40.8578629896,-7.2453494663,#NAME?
Alto Longá,-42.2103219622,-5.2509930114,#NAME?
Altos,-42.4609480356,-5.0365464343,#NAME?
Alvorada do Gurguéia,-43.8630715789,-8.4439590723,#NAME?
Amarante,-42.853692823,-6.2466107722,#NAME?
Angical do Piauí,-42.7438657484,-6.0872416921,#NAME?
Anísio de Abreu,-43.0348533321,-9.1749185309,#NAME?
Antônio Almeida,-44.19653532,-7.219355834,#NAME?
Aroazes,-41.7974533388,-6.1128502563,#NAME?
Aroeiras do Itaim,-41.5632044183,-7.278745465,#NAME?
Arraial,-42.5365666247,-6.6508270275,#NAME?
Assunção do Piauí,-41.0508299965,-5.8649144945,#NAME?
Avelino Lopes,-43.9415101418,-10.1347450128,#NAME?
Baixa Grande do Ribeiro,-45.2128152926,-7.8533519592,#NAME?
Barra D'Alcântara,-42.1050020826,-6.5188730723,#NAME?
Barras,-42.2953398573,-4.2430933543,#NAME?
Barreiras do Piauí,-45.4777877055,-9.9212468267,#NAME?
Barro Duro,-42.5133778221,-5.8123597078,#NAME?
Batalha,-42.075218732,-4.0204123358,#NAME?
Bela Vista do Piauí,-41.871379644,-7.9721853196,#NAME?
Belém do Piauí,-40.9703021907,-7.3701396155,#NAME?
Beneditinos,-42.3706167025,-5.4476028602,#NAME?
Bertolínia,-43.9543877391,-7.6286247631,#NAME?
Betânia do Piauí,-40.7966219288,-8.1456655773,#NAME?
Boa Hora,-42.1252957359,-4.4090096058,#NAME?
Bocaina,-41.3223406827,-6.9548423326,#NAME?
Bom Jesus,-44.3605250848,-9.0709489837,#NAME?
Bom Princípio do Piauí,-41.6452095701,-3.1898586876,#NAME?
Bonfim do Piauí,-42.8796630651,-9.1665605393,#NAME?
Boqueirão do Piauí,-42.1036271347,-4.4858196316,#NAME?
Brasileira,-41.7892596436,-4.1378291077,#NAME?
Brejo do Piauí,-42.8303018098,-8.2070647664,#NAME?
Buriti dos Lopes,-41.8699088471,-3.1727213351,#NAME?
Buriti dos Montes,-41.1018513937,-5.3120667826,#NAME?
Cabeceiras do Piauí,-42.3083160653,-4.4713312938,#NAME?
Cajazeiras do Piauí,-42.3967272946,-6.7941841175,#NAME?
Cajueiro da Praia,-41.3471503622,-2.9292271718,#NAME?
Caldeirão Grande do Piauí,-40.6374189127,-7.3315596518,#NAME?
Campinas do Piauí,-41.880745293,-7.654778128,#NAME?
Campo Alegre do Fidalgo,-41.8320133242,-8.3744803807,#NAME?
Campo Grande do Piauí,-41.0312009604,-7.1359931202,#NAME?
Campo Largo do Piauí,-42.6260410417,-3.8078689392,#NAME?
Campo Maior,-42.1667446047,-4.8291139266,#NAME?
Canavieira,-43.7194280334,-7.6946215595,#NAME?
Canto do Buriti,-42.944021022,-8.1082319197,#NAME?
Capitão de Campos,-41.9435219724,-4.4585592684,#NAME?
Capitão Gervásio Oliveira,-41.8161163124,-8.4968378684,#NAME?
Caracol,-43.3342004508,-9.2767652672,#NAME?
Caraúbas do Piauí,-41.841208126,-3.4785905375,#NAME?
Caridade do Piauí,-40.9903345468,-7.7286523876,#NAME?
Castelo do Piauí,-41.5473162427,-5.3215438709,#NAME?
Caxingó,-41.8826837611,-3.4269384028,#NAME?
Cocal,-41.5568448346,-3.4704534897,#NAME?
Cocal de Telha,-41.979047874,-4.5538157239,#NAME?
Cocal dos Alves,-41.4554189108,-3.6060725908,#NAME?
Coivaras,-42.2073159063,-5.0913083514,#NAME?
Colônia do Gurguéia,-43.7960171561,-8.1875742163,#NAME?
Colônia do Piauí,-42.1771185064,-7.223657564,#NAME?
Conceição do Canindé,-41.5966339439,-7.8827041539,#NAME?
Coronel José Dias,-42.4703571012,-8.8163694115,#NAME?
Corrente,-45.1633125236,-10.4409360381,#NAME?
Cristalândia do Piauí,-45.1860307001,-10.6478037518,#NAME?
Cristino Castro,-44.2244147473,-8.8201862885,#NAME?
Curimatá,-44.3007222329,-10.0312924303,#NAME?
Currais,-44.403002153,-9.0124338389,#NAME?
Curralinhos,-42.8322105193,-5.6204532294,#NAME?
Curral Novo do Piauí,-40.9010694707,-7.8307971884,#NAME?
Demerval Lobão,-42.6742286111,-5.3584654659,#NAME?
Dirceu Arcoverde,-42.439569962,-9.3352000441,#NAME?
Dom Expedito Lopes,-41.6523852113,-6.9579018427,#NAME?
Domingos Mourão,-41.2718814489,-4.2534336345,#NAME?
Dom Inocêncio,-41.9768511188,-9.0080749434,#NAME?
Elesbão Veloso,-42.1381444495,-6.2017194613,#NAME?
Eliseu Martins,-43.6648111317,-8.0964622896,#NAME?
Esperantina,-42.2353645251,-3.8956045306,#NAME?
Fartura do Piauí,-42.7944014032,-9.4786062863,#NAME?
Flores do Piauí,-42.924305802,-7.7917756018,#NAME?
Floresta do Piauí,-41.8003142914,-7.4667953749,#NAME?
Floriano,-43.0206447383,-6.7696724338,#NAME?
Francinópolis,-42.263366099,-6.3952926226,#NAME?
Francisco Ayres,-42.6911278448,-6.6233435319,#NAME?
Francisco Macedo,-40.7955673541,-7.3278710406,#NAME?
Francisco Santos,-41.1361573365,-6.9941711375,#NAME?
Fronteiras,-40.6172329307,-7.0884125329,#NAME?
Geminiano,-41.3575797605,-7.1584176259,#NAME?
Gilbués,-45.3469199782,-9.8345699055,#NAME?
Guadalupe,-43.5669236545,-6.7852469087,#NAME?
Guaribas,-43.6877210274,-9.3951113037,#NAME?
Hugo Napoleão,-42.5625630466,-5.9877878907,#NAME?
Ilha Grande,-41.819773184,-2.8540086072,#NAME?
Inhuma,-41.7101940565,-6.6671203407,#NAME?
Ipiranga do Piauí,-41.7399141279,-6.8269326783,#NAME?
Isaías Coelho,-41.6794480825,-7.7343106967,#NAME?
Itainópolis,-41.4800253105,-7.4512808131,#NAME?
Itaueira,-43.0254965078,-7.6081166325,#NAME?
Jacobina do Piauí,-41.2107620507,-7.9362644875,#NAME?
Jaicós,-41.1464748135,-7.3531523272,#NAME?
Jardim do Mulato,-42.6339595632,-6.0965775948,#NAME?
Jatobá do Piauí,-41.8198222186,-4.7731589443,#NAME?
Jerumenha,-43.5027430064,-7.0846321939,#NAME?
João Costa,-42.4178485806,-8.4891257219,#NAME?
Joaquim Pires,-42.1876898036,-3.5131035479,#NAME?
Joca Marques,-42.427737079,-3.4880338256,#NAME?
José de Freitas,-42.5783745315,-4.7630506395,#NAME?
Juazeiro do Piauí,-41.7026007597,-5.1613727543,#NAME?
Júlio Borges,-44.2437006324,-10.3267868137,#NAME?
Jurema,-43.133109743,-9.2220247205,#NAME?
Lagoinha do Piauí,-42.6273837299,-5.8365834406,#NAME?
Lagoa Alegre,-42.616742539,-4.5087297492,#NAME?
Lagoa do Barro do Piauí,-41.5302754057,-8.4824371152,#NAME?
Lagoa de São Francisco,-41.6054686902,-4.3927463867,#NAME?
Lagoa do Piauí,-42.6490132063,-5.4121441696,#NAME?
Lagoa do Sítio,-41.5823863013,-6.5153476298,#NAME?
Landri Sales,-43.9310455151,-7.2665999754,#NAME?
Luís Correia,-41.6645672323,-2.8815665358,#NAME?
Luzilândia,-42.3716375238,-3.4608176352,#NAME?
Madeiro,-42.5051412465,-3.4842120052,#NAME?
Manoel Emídio,-43.8754746717,-8.011358674,#NAME?
Marcolândia,-40.6628542914,-7.4435566614,#NAME?
Marcos Parente,-43.8883140086,-7.1192953775,#NAME?
Massapê do Piauí,-41.1238546846,-7.4654826845,#NAME?
Matias Olímpio,-42.5586289028,-3.7110272834,#NAME?
Miguel Alves,-42.8931666493,-4.1682155823,#NAME?
Miguel Leão,-42.7358295252,-5.6822417804,#NAME?
Milton Brandão,-41.4479595412,-4.6999534776,#NAME?
Monsenhor Gil,-42.6173989159,-5.5514856314,#NAME?
Monsenhor Hipólito,-41.0328934036,-7.0035024726,#NAME?
Monte Alegre do Piauí,-45.2957402209,-9.7558336681,#NAME?
Morro Cabeça no Tempo,-43.9018743654,-9.7193194922,#NAME?
Morro do Chapéu do Piauí,-42.309063395,-3.7422550962,#NAME?
Murici dos Portelas,-42.0967690818,-3.3238597851,#NAME?
Nazaré do Piauí,-42.6682272301,-6.9671284911,#NAME?
Nazária,-42.8140484696,-5.346925,#NAME?
Nossa Senhora de Nazaré,-42.1793030785,-4.6269320917,#NAME?
Nossa Senhora dos Remédios,-42.6239510485,-3.9912253518,#NAME?
Novo Oriente do Piauí,-41.9287223144,-6.4494051369,#NAME?
Novo Santo Antônio,-41.9345074979,-5.286057644,#NAME?
Oeiras,-42.1314056604,-7.016418006,#NAME?
Olho D'Água do Piauí,-42.578551609,-5.8471585734,#NAME?
Padre Marcos,-40.9058620824,-7.3547121155,#NAME?
Paes Landim,-42.2569576294,-7.7755629145,#NAME?
Pajeú do Piauí,-42.8169360898,-7.8525200922,#NAME?
Palmeira do Piauí,-44.2325685792,-8.7295011188,#NAME?
Palmeirais,-43.0618435229,-5.9797968361,#NAME?
Paquetá,-41.7013852456,-7.1014662443,#NAME?
Parnaguá,-44.6343146131,-10.2171809705,#NAME?
Parnaíba,-41.778170592,-2.9033601445,#NAME?
Passagem Franca do Piauí,-42.4405267463,-5.8562473203,#NAME?
Patos do Piauí,-41.2522813963,-7.6807639351,#NAME?
Pau D'Arco do Piauí,-42.3888654971,-5.2510934294,#NAME?
Paulistana,-41.1470964851,-8.1414361349,#NAME?
Pavussu,-43.2217523026,-7.9642869548,#NAME?
Pedro II,-41.4585599331,-4.4270552654,#NAME?
Pedro Laurentino,-42.28607367,-8.0668825944,#NAME?
Nova Santa Rita,-42.0482620011,-8.0749647181,#NAME?
Picos,-41.4688267147,-7.0813739122,#NAME?
Pimenteiras,-41.4151586072,-6.2416884097,#NAME?
Pio IX,-40.6182727863,-6.8326873012,#NAME?
Piracuruca,-41.7090415496,-3.9292874936,#NAME?
Piripiri,-41.7785048524,-4.2760686933,#NAME?
Porto,-42.7109259993,-3.891422995,#NAME?
Porto Alegre do Piauí,-44.1948371019,-6.9717246866,#NAME?
Prata do Piauí,-42.2042236753,-5.6647976938,#NAME?
Queimada Nova,-41.4170249222,-8.5854253469,#NAME?
Redenção do Gurguéia,-44.5812141606,-9.4934482414,#NAME?
Regeneração,-42.6850242313,-6.2401830211,#NAME?
Riacho Frio,-44.9525300483,-10.1287276881,#NAME?
Ribeira do Piauí,-42.7140434913,-7.6905755012,#NAME?
Ribeiro Gonçalves,-45.2456386843,-7.558034245,#NAME?
Rio Grande do Piauí,-43.140182786,-7.7708571198,#NAME?
Santa Cruz do Piauí,-41.7619256891,-7.1776264961,#NAME?
Santa Cruz dos Milagres,-41.9584459531,-5.8081209984,#NAME?
Santa Filomena,-45.9205564411,-9.1067957053,#NAME?
Santa Luz,-44.1295859063,-8.9446242169,#NAME?
Santana do Piauí,-41.518480558,-6.9490717639,#NAME?
Santa Rosa do Piauí,-42.2808138761,-6.8014550583,#NAME?
Santo Antônio de Lisboa,-41.2337647421,-6.981848477,#NAME?
Santo Antônio dos Milagres,-42.711196805,-6.0467175963,#NAME?
Santo Inácio do Piauí,-41.91821286,-7.4223368374,#NAME?
São Braz do Piauí,-42.9990725171,-9.0625605359,#NAME?
São Félix do Piauí,-42.1135025902,-5.932867663,#NAME?
São Francisco de Assis do Piauí,-41.6895971517,-8.2377547497,#NAME?
São Francisco do Piauí,-42.538531987,-7.2439761039,#NAME?
São Gonçalo do Gurguéia,-45.3014055106,-10.0299401062,#NAME?
São Gonçalo do Piauí,-42.6988309841,-5.9896674395,#NAME?
São João da Canabrava,-41.3460536519,-6.8189309895,#NAME?
São João da Fronteira,-41.2562869593,-3.9385974341,#NAME?
São João da Serra,-41.8992637511,-5.5087975378,#NAME?
São João da Varjota,-41.8637422049,-6.9190178385,#NAME?
São João do Arraial,-42.4531261733,-3.8131688736,#NAME?
São João do Piauí,-42.2564375329,-8.348849688,#NAME?
São José do Divino,-41.8301087692,-3.8057163565,#NAME?
São José do Peixe,-42.5701794158,-7.4930087809,#NAME?
São José do Piauí,-41.4794072342,-6.8706262447,#NAME?
São Julião,-40.8369132448,-7.0853150046,#NAME?
São Lourenço do Piauí,-42.5443519904,-9.1720018771,#NAME?
São Luis do Piauí,-41.3228378192,-6.8281438298,#NAME?
São Miguel da Baixa Grande,-42.1853773738,-5.8622986343,#NAME?
São Miguel do Fidalgo,-42.3705290412,-7.5849691189,#NAME?
São Miguel do Tapuio,-41.3197984895,-5.5006636991,#NAME?
São Pedro do Piauí,-42.7236601721,-5.9139516466,#NAME?
São Raimundo Nonato,-42.6922851642,-9.0153604824,#NAME?
Sebastião Barros,-44.8332841775,-10.8166752206,#NAME?
Sebastião Leal,-44.0676917696,-7.5773856302,#NAME?
Sigefredo Pacheco,-41.7275592248,-4.9116891642,#NAME?
Simões,-40.8175090684,-7.5991371657,#NAME?
Simplício Mendes,-41.9109103617,-7.8579572939,#NAME?
Socorro do Piauí,-42.5046917237,-7.8649380571,#NAME?
Sussuapara,-41.3922677309,-7.0170105888,#NAME?
Tamboril do Piauí,-42.9096888302,-8.4004317801,#NAME?
Tanque do Piauí,-42.2839013405,-6.5963534674,#NAME?
Teresina,-42.8052704582,-5.0863419523,#NAME?
União,-42.862929716,-4.5860181591,#NAME?
Uruçuí,-44.5602559239,-7.2295033446,#NAME?
Valença do Piauí,-41.7405359913,-6.3981960227,#NAME?
Várzea Branca,-42.969444535,-9.2365410893,#NAME?
Várzea Grande,-42.2531016233,-6.5429475544,#NAME?
Vera Mendes,-41.47973675,-7.6028492829,#NAME?
Vila Nova do Piauí,-40.9378013965,-7.141046434,#NAME?
Wall Ferraz,-41.9089536203,-7.2357790064,#NAME?
